NIU,PERSO_JUR,REGIME_2022,PROFIL_2022,CENTRE_2022,CRI_2022,QUAL_NIU_2022,LOG_CA_2022,LOG_CA_EXP_2022,LOG_VAL_EXP_2022,LOG_VAL_IMP_2022,RATIO_EXP_CA_2022,RATIO_IMP_CA_2022,ECART_EXP_DOUANE_2022,RATIO_ECART_2022,EVOL_CA_2122,INTENSITE_EXP_2022,INTENSITE_IMP_2022,NIU_MAUVAIS,SCORE_FICH_2022,SCORE_DEV_2022,SCORE_RCA_2022,FRAUDE_2022
148,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.209112399440812,0.0,219994344.0,0.0,0.0,0.0,0,1,0,1,0,0,0
149,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.514852806812446,0.0,811871639.0,0.0,0.0,0.0,0,1,0,0,0,0,0
150,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.211326952494236,0.0,220482073.0,0.0,0.0,0.0,0,1,0,1,0,0,0
151,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,21.567510361644885,0.0,2326219748.0,0.0,0.0,0.0,0,1,0,0,0,0,0
152,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.835540848860454,0.0,411591062.0,0.0,0.0,0.0,0,1,0,0,0,0,0
153,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,18.505938558516373,0.0,108899778.0,0.0,0.0,0.0,0,1,0,1,0,0,0
154,Personne physique,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.691673672378062,0.0,356438998.0,0.0,0.0,0.0,0,1,0,0,0,0,0
155,Personne morale,HRI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.537630256672237,0.0,305551914.0,0.0,0.0,0.0,0,1,0,1,0,0,0
156,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.917594932770854,0.0,446788073.0,0.0,0.0,0.0,0,1,0,2,0,0,0
157,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,24.13196243218408,0.0,30225822092.0,0.0,0.0,0.0,0,1,0,2,0,0,0
158,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.830353390898853,0.0,409461479.0,0.0,0.0,0.0,0,1,0,2,0,0,0
159,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.805535281139463,0.0,1085748318.0,0.0,0.0,0.0,0,1,0,1,0,0,0
160,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.49127207782171,0.0,792951071.0,0.0,0.0,0.0,0,1,0,1,0,0,0
161,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,21.813613487046776,0.0,2975308258.0,0.0,0.0,0.0,0,1,0,1,1,0,1
162,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,23.16353762177636,0.0,11476159364.0,0.0,0.0,0.0,0,1,0,1,1,0,1
163,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.652697285799444,0.0,931863856.0,0.0,0.0,0.0,0,1,0,1,1,0,1
164,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.89822753150128,0.0,438218205.0,0.0,0.0,0.0,0,1,0,1,1,0,1
165,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,21.62597559709584,0.0,2466277083.0,0.0,0.0,0.0,0,1,0,1,1,0,1
166,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.287847384909757,0.0,238015744.0,0.0,0.0,0.0,0,1,0,0,1,0,1
167,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.34598974772371,0.0,685726725.0,0.0,0.0,0.0,0,1,0,0,1,0,1
168,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,18.884552021204033,0.0,159021825.0,0.0,0.0,0.0,0,1,0,0,1,0,1
169,Personne morale,HRI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,18.425875169534056,0.0,100520793.0,0.0,0.0,0.0,0,1,0,1,1,0,1
170,Personne morale,HRI,PC,CDI,CRIC2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
171,Personne morale,HRI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,20.82096730806057,0.0,1102633567.0,0.0,0.0,0.0,0,1,0,1,1,0,1
172,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,18.803055169028923,0.0,146576079.0,0.0,0.0,0.0,0,1,0,0,1,0,1
173,Personne morale,RSI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,18.446411324984137,0.0,102606446.0,0.0,0.0,0.0,0,1,0,0,1,0,1
174,Personne morale,HRI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.188151801571177,0.0,215431122.0,0.0,0.0,0.0,0,1,0,1,1,0,1
175,Personne morale,HRI,C,CDI,CRIC2,Bon,0.0,0.0,0.0,19.790642468239525,0.0,393520006.0,0.0,0.0,0.0,0,1,0,1,1,0,1
176,Personne morale,OBNL,C,CIME,CRICEXT,Bon,0.0,0.0,0.0,19.23852385539858,0.0,226560789.0,0.0,0.0,0.0,0,1,0,1,0,0,0
177,Personne morale,RSI,C,CDI,CRICEXT,Bon,0.0,0.0,0.0,21.058351026347946,0.0,1398059479.0,0.0,0.0,0.0,0,1,0,1,0,0,0
178,Personne morale,RSI,C,CDI,CRICEXT,Bon,0.0,0.0,0.0,20.18588839454543,0.0,584278548.0,0.0,0.0,0.0,0,1,0,1,1,0,1
179,Personne morale,RSI,C,CDI,CRICEXT,Bon,0.0,0.0,0.0,20.082777003765106,0.0,527034728.0,0.0,0.0,0.0,0,1,0,0,1,0,1
180,Personne physique,IL,C,CDI,CRIE,Bon,0.0,0.0,0.0,18.495302829641357,0.0,107747687.0,0.0,0.0,0.0,0,1,0,1,0,0,0
181,Personne physique,IL,C,CDI,CRIE,Bon,0.0,0.0,0.0,18.64645794416676,0.0,125329639.0,0.0,0.0,0.0,0,1,0,1,0,0,0
182,Personne physique,IL,C,CDI,CRIE,Bon,0.0,0.0,0.0,19.851454012926826,0.0,418193169.0,0.0,0.0,0.0,0,1,0,1,1,0,1
183,Personne morale,RSI,C,CDI,CRIE,Bon,0.0,0.0,0.0,21.747126174561146,0.0,2783920921.0,0.0,0.0,0.0,0,1,0,0,1,0,1
184,Personne morale,HRI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,19.504715873553405,0.0,295658571.0,0.0,0.0,0.0,0,1,0,1,0,0,0
185,Personne morale,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,18.55937920799137,0.0,114877764.0,0.0,0.0,0.0,0,1,0,0,0,0,0
186,Personne physique,IL,C,CDI,CRIEN,Bon,0.0,0.0,0.0,20.54511726552509,0.0,836818086.0,0.0,0.0,0.0,0,1,0,1,0,0,0
187,Personne physique,IL,C,CDI,CRIEN,Bon,0.0,0.0,0.0,20.141540598227262,0.0,558933240.0,0.0,0.0,0.0,0,1,0,1,0,0,0
188,Personne physique,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,18.80625831275943,0.0,147046336.0,0.0,0.0,0.0,0,1,0,1,0,0,0
189,Personne physique,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,19.295629825475224,0.0,239875314.0,0.0,0.0,0.0,0,1,0,1,0,0,0
190,Personne morale,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,19.755850451727163,0.0,380064088.0,0.0,0.0,0.0,0,1,0,1,0,0,0
191,Personne morale,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,20.12279541906237,0.0,548553525.0,0.0,0.0,0.0,0,1,0,1,0,0,0
192,Personne physique,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,20.54520165784533,0.0,836888710.0,0.0,0.0,0.0,0,1,0,2,0,0,0
193,Personne morale,RSI,C,CDI,CRIEN,Bon,0.0,0.0,0.0,22.064074187663696,0.0,3822131879.0,0.0,0.0,0.0,0,1,0,0,1,0,1
194,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.431601188251697,0.0,101098028.0,0.0,0.0,0.0,0,1,0,2,0,0,0
195,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.438283070007248,0.0,101775815.0,0.0,0.0,0.0,0,1,0,2,0,0,0
196,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.45836804164024,0.0,103840646.0,0.0,0.0,0.0,0,1,0,2,0,0,0
197,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.452294491599012,0.0,103211876.0,0.0,0.0,0.0,0,1,0,2,0,0,0
198,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,23.307969032881996,0.0,13259353075.0,0.0,0.0,0.0,0,1,0,1,0,0,0
199,Personne physique,IL,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.536891789123334,0.0,112323289.0,0.0,0.0,0.0,0,1,0,1,0,0,0
200,Personne physique,IL,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.405409383216046,0.0,267708532.0,0.0,0.0,0.0,0,1,0,1,0,0,0
201,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.493548213821924,0.0,292375125.0,0.0,0.0,0.0,0,1,0,2,0,0,0
202,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.284868763422256,0.0,237307840.0,0.0,0.0,0.0,0,1,0,1,0,0,0
203,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.347203260137256,0.0,252571076.0,0.0,0.0,0.0,0,1,0,1,0,0,0
204,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.879930121220426,0.0,430272858.0,0.0,0.0,0.0,0,1,0,1,0,0,0
205,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.458549370371284,0.0,103859477.0,0.0,0.0,0.0,0,1,0,1,0,0,0
206,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.21075013157496,0.0,220354931.0,0.0,0.0,0.0,0,1,0,2,0,0,0
207,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.571286754570373,0.0,116253853.0,0.0,0.0,0.0,0,1,0,2,0,0,0
208,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.716140685209172,0.0,134374425.0,0.0,0.0,0.0,0,1,0,2,0,0,0
209,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.45665234792396,0.0,103662640.0,0.0,0.0,0.0,0,1,0,2,0,0,0
210,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.74385799258549,0.0,138151019.0,0.0,0.0,0.0,0,1,0,2,0,0,0
211,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.013105237481806,0.0,180836747.0,0.0,0.0,0.0,0,1,0,2,0,0,0
212,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.770575318048344,0.0,141891794.0,0.0,0.0,0.0,0,1,0,2,0,0,0
213,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.86322278177179,0.0,155665927.0,0.0,0.0,0.0,0,1,0,2,0,0,0
214,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.75149736051919,0.0,139210447.0,0.0,0.0,0.0,0,1,0,2,0,0,0
215,Personne physique,HRI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.43745088575179,0.0,101691154.0,0.0,0.0,0.0,0,1,0,2,0,0,0
216,Personne physique,IL,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.28931855355232,0.0,238366163.0,0.0,0.0,0.0,0,1,0,1,0,0,0
217,Personne morale,OBNL,C,CIME,CRIL1,Bon,0.0,0.0,0.0,19.008083779722682,0.0,179930959.0,0.0,0.0,0.0,0,1,0,0,0,0,0
218,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.366780052697028,0.0,257564324.0,0.0,0.0,0.0,0,1,0,0,0,0,0
219,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.886204283817698,0.0,159284788.0,0.0,0.0,0.0,0,1,0,0,0,0,0
220,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.80189548100029,0.0,146406195.0,0.0,0.0,0.0,0,1,0,0,0,0,0
221,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,23.36173097753807,0.0,13991711807.0,0.0,0.0,0.0,0,1,0,0,0,0,0
222,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.946460471663553,0.0,169177745.0,0.0,0.0,0.0,0,1,0,0,0,0,0
223,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.44052851728827,0.0,102004604.0,0.0,0.0,0.0,0,1,0,0,0,0,0
224,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.662743206710704,0.0,127387375.0,0.0,0.0,0.0,0,1,0,1,0,0,0
225,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.151505552994557,0.0,564530828.0,0.0,0.0,0.0,0,1,0,1,0,0,0
226,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.192780490504962,0.0,216430597.0,0.0,0.0,0.0,0,1,0,1,0,0,0
227,Personne physique,IL,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.66445508150524,0.0,127605633.0,0.0,0.0,0.0,0,1,0,1,0,0,0
228,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.507401740620335,0.0,296453738.0,0.0,0.0,0.0,0,1,0,0,0,0,0
229,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.760274288506366,0.0,1037701790.0,0.0,0.0,0.0,0,1,0,0,0,0,0
230,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.9031194274821,0.0,1197042091.0,0.0,0.0,0.0,0,1,0,0,0,0,0
231,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.789344071196822,0.0,144580075.0,0.0,0.0,0.0,0,1,0,1,0,0,0
232,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.995018481655233,0.0,177595398.0,0.0,0.0,0.0,0,1,0,0,0,0,0
233,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.14202585328594,0.0,559204531.0,0.0,0.0,0.0,0,1,0,1,0,0,0
234,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.98010460006303,0.0,1292836656.0,0.0,0.0,0.0,0,1,0,1,0,0,0
235,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,21.190331692031286,0.0,1595306458.0,0.0,0.0,0.0,0,1,0,2,0,0,0
236,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.761798599142935,0.0,382331502.0,0.0,0.0,0.0,0,1,0,2,0,0,0
237,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.02156627621028,0.0,182373305.0,0.0,0.0,0.0,0,1,0,2,0,0,0
238,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.562168530059644,0.0,313142378.0,0.0,0.0,0.0,0,1,0,2,0,0,0
239,Personne physique,RSI,PC,CDI,CRIL1,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
240,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.065049469524126,0.0,517774029.0,0.0,0.0,0.0,0,1,0,2,0,0,0
241,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.081889995391485,0.0,193713339.0,0.0,0.0,0.0,0,1,0,2,0,0,0
242,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.576505091335402,0.0,863500548.0,0.0,0.0,0.0,0,1,0,2,0,0,0
243,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.12783482821804,0.0,202821091.0,0.0,0.0,0.0,0,1,0,2,0,0,0
244,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.684921470249616,0.0,354040357.0,0.0,0.0,0.0,0,1,0,2,0,0,0
245,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.47118397254744,0.0,777181111.0,0.0,0.0,0.0,0,1,0,1,0,0,0
246,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.25836097566264,0.0,628194867.0,0.0,0.0,0.0,0,1,0,1,0,0,0
247,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.697879007827037,0.0,131942793.0,0.0,0.0,0.0,0,1,0,1,0,0,0
248,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.98185362900857,0.0,476440606.0,0.0,0.0,0.0,0,1,0,1,0,0,0
249,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.802890572012657,0.0,146551955.0,0.0,0.0,0.0,0,1,0,1,0,0,0
250,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.92145603792546,0.0,165000000.0,0.0,0.0,0.0,0,1,0,1,0,0,0
251,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.61003545365629,0.0,328496076.0,0.0,0.0,0.0,0,1,0,1,0,0,0
252,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.06557663393609,0.0,518047053.0,0.0,0.0,0.0,0,1,0,1,0,0,0
253,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.845380821537464,0.0,152913172.0,0.0,0.0,0.0,0,1,0,1,0,0,0
254,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.457686132287424,0.0,766761325.0,0.0,0.0,0.0,0,1,0,1,0,0,0
255,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.02287238498426,0.0,182611660.0,0.0,0.0,0.0,0,1,0,1,0,0,0
256,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.611457124446975,0.0,121018879.0,0.0,0.0,0.0,0,1,0,1,0,0,0
257,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.319256472229483,0.0,667637868.0,0.0,0.0,0.0,0,1,0,1,0,0,0
258,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.367485910626172,0.0,257746192.0,0.0,0.0,0.0,0,1,0,1,0,0,0
259,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.941230690855487,0.0,168295292.0,0.0,0.0,0.0,0,1,0,1,0,0,0
260,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.57536306529037,0.0,116728707.0,0.0,0.0,0.0,0,1,0,1,0,0,0
261,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.712012127062682,0.0,133820796.0,0.0,0.0,0.0,0,1,0,1,0,0,0
262,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.40130106763988,0.0,266610957.0,0.0,0.0,0.0,0,1,0,1,0,0,0
263,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.792402025876562,0.0,145022871.0,0.0,0.0,0.0,0,1,0,1,0,0,0
264,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.20521987443354,0.0,219139675.0,0.0,0.0,0.0,0,1,0,1,0,0,0
265,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.05239603944656,0.0,188083399.0,0.0,0.0,0.0,0,1,0,1,0,0,0
266,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.163231262556973,0.0,210128805.0,0.0,0.0,0.0,0,1,0,1,0,0,0
267,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.412074981700634,0.0,269498930.0,0.0,0.0,0.0,0,1,0,1,0,0,0
268,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.96720243460939,0.0,469511069.0,0.0,0.0,0.0,0,1,0,1,0,0,0
269,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.845259496964804,0.0,152894621.0,0.0,0.0,0.0,0,1,0,1,0,0,0
270,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.850425768121287,0.0,153686560.0,0.0,0.0,0.0,0,1,0,1,0,0,0
271,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.23585261384542,0.0,225956398.0,0.0,0.0,0.0,0,1,0,1,0,0,0
272,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.49370973640585,0.0,292422354.0,0.0,0.0,0.0,0,1,0,1,0,0,0
273,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.938419756653847,0.0,456189912.0,0.0,0.0,0.0,0,1,0,1,0,0,0
274,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.09924425284438,0.0,197104430.0,0.0,0.0,0.0,0,1,0,1,0,0,0
275,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.24437659386217,0.0,227890678.0,0.0,0.0,0.0,0,1,0,1,0,0,0
276,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.312662540428033,0.0,663249992.0,0.0,0.0,0.0,0,1,0,2,0,0,0
277,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.70953749370054,0.0,133490048.0,0.0,0.0,0.0,0,1,0,1,0,0,0
278,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.321300740734614,0.0,246112852.0,0.0,0.0,0.0,0,1,0,1,0,0,0
279,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.630841007967422,0.0,123387578.0,0.0,0.0,0.0,0,1,0,1,0,0,0
280,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.751726633483784,0.0,378500000.0,0.0,0.0,0.0,0,1,0,1,0,0,0
281,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.086796669929278,0.0,194666163.0,0.0,0.0,0.0,0,1,0,1,0,0,0
282,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.43434701363032,0.0,101376007.0,0.0,0.0,0.0,0,1,0,1,0,0,0
283,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.931377211378035,0.0,166645141.0,0.0,0.0,0.0,0,1,0,1,0,0,0
284,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,21.129775918213227,0.0,1501568278.0,0.0,0.0,0.0,0,1,0,1,0,0,0
285,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,20.59347457957371,0.0,878278745.0,0.0,0.0,0.0,0,1,0,1,0,0,0
286,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.42957646170919,0.0,274257076.0,0.0,0.0,0.0,0,1,0,1,0,0,0
287,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.691190275109964,0.0,356266738.0,0.0,0.0,0.0,0,1,0,1,0,0,0
288,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.058713026564877,0.0,189275280.0,0.0,0.0,0.0,0,1,0,1,0,0,0
289,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.755069103666674,0.0,139708560.0,0.0,0.0,0.0,0,1,0,1,0,0,0
290,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.91494281653944,0.0,445604709.0,0.0,0.0,0.0,0,1,0,1,0,0,0
291,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.159768460917906,0.0,209402429.0,0.0,0.0,0.0,0,1,0,2,0,0,0
292,Personne morale,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.856828246937805,0.0,420446687.0,0.0,0.0,0.0,0,1,0,2,0,0,0
293,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.95832463949362,0.0,171196852.0,0.0,0.0,0.0,0,1,0,2,0,0,0
294,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.97408820864014,0.0,173916908.0,0.0,0.0,0.0,0,1,0,1,0,0,0
295,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.451190559856446,0.0,103098000.0,0.0,0.0,0.0,0,1,0,1,0,0,0
296,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.676842544155477,0.0,351191614.0,0.0,0.0,0.0,0,1,0,1,0,0,0
297,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.481833894715376,0.0,288970132.0,0.0,0.0,0.0,0,1,0,2,0,0,0
298,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.778806429057063,0.0,143064541.0,0.0,0.0,0.0,0,1,0,2,0,0,0
299,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.559671641322623,0.0,114911363.0,0.0,0.0,0.0,0,1,0,2,0,0,0
300,Personne physique,RSI,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.58747550653293,0.0,118151174.0,0.0,0.0,0.0,0,1,0,2,0,0,0
301,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.789362856458006,0.0,144582791.0,0.0,0.0,0.0,0,1,0,1,0,0,0
302,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.387762410452535,0.0,263025727.0,0.0,0.0,0.0,0,1,0,2,0,0,0
303,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.441038697418577,0.0,102056658.0,0.0,0.0,0.0,0,1,0,2,0,0,0
304,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.195680717607736,0.0,217059206.0,0.0,0.0,0.0,0,1,0,2,0,0,0
305,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,19.33192828830727,0.0,248742376.0,0.0,0.0,0.0,0,1,0,2,0,0,0
306,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.53386407048101,0.0,111983720.0,0.0,0.0,0.0,0,1,0,2,0,0,0
307,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.59495463833768,0.0,119038155.0,0.0,0.0,0.0,0,1,0,2,0,0,0
308,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.5574787329368,0.0,114659649.0,0.0,0.0,0.0,0,1,0,2,0,0,0
309,Personne physique,SALARIE,C,CDI,CRIL1,Bon,0.0,0.0,0.0,18.626178504006404,0.0,122813622.0,0.0,0.0,0.0,0,1,0,2,0,0,0
